longitude,latitude,bio_year,lyde_present,lyde_established,lyde_density
-80.11764705882352,41.71171171171171,2018,FALSE,FALSE,Unpopulated
-80.11764705882352,41.71171171171171,2019,TRUE,NA,Unpopulated
-80.11764705882352,41.71171171171171,2020,FALSE,FALSE,Unpopulated
-80.11764705882352,41.8018018018018,2015,FALSE,FALSE,Unpopulated
-80.11764705882352,41.8018018018018,2017,FALSE,FALSE,Unpopulated
-80.11764705882352,41.8018018018018,2018,FALSE,FALSE,Unpopulated
-80.11764705882352,41.8018018018018,2019,FALSE,FALSE,Unpopulated
-80.11764705882352,41.8018018018018,2020,FALSE,FALSE,Unpopulated
-80.11764705882352,41.8018018018018,2021,FALSE,FALSE,Unpopulated
-80.11764705882352,41.89189189189189,2015,FALSE,FALSE,Unpopulated
-80.11764705882352,41.89189189189189,2016,FALSE,FALSE,Unpopulated
-80.11764705882352,41.89189189189189,2017,FALSE,FALSE,Unpopulated
-80.11764705882352,41.89189189189189,2018,FALSE,FALSE,Unpopulated
-80.11764705882352,41.89189189189189,2019,FALSE,FALSE,Unpopulated
-80.11764705882352,41.89189189189189,2020,FALSE,FALSE,Unpopulated
-80.11764705882352,41.89189189189189,2021,FALSE,FALSE,Unpopulated
-80.11764705882352,41.98198198198198,2015,FALSE,FALSE,Unpopulated
-80.11764705882352,41.98198198198198,2018,FALSE,FALSE,Unpopulated
-80.11764705882352,41.98198198198198,2019,TRUE,NA,Unpopulated
-80.11764705882352,41.98198198198198,2020,TRUE,FALSE,Unpopulated
-80.11764705882352,41.98198198198198,2021,FALSE,FALSE,Unpopulated
-80.11764705882352,42.07207207207207,2015,FALSE,FALSE,Unpopulated
-80.11764705882352,42.07207207207207,2017,FALSE,FALSE,Unpopulated
-80.11764705882352,42.07207207207207,2018,FALSE,FALSE,Unpopulated
-80.11764705882352,42.07207207207207,2019,TRUE,NA,Unpopulated
-80.11764705882352,42.07207207207207,2020,TRUE,FALSE,Unpopulated
-80.11764705882352,42.07207207207207,2021,TRUE,FALSE,Unpopulated
-80.11764705882352,42.16216216216216,2015,FALSE,FALSE,Unpopulated
-80.11764705882352,42.16216216216216,2017,FALSE,FALSE,Unpopulated
-80.11764705882352,42.16216216216216,2018,FALSE,FALSE,Unpopulated
-80.11764705882352,42.16216216216216,2019,FALSE,FALSE,Unpopulated
-80.11764705882352,42.16216216216216,2020,FALSE,FALSE,Unpopulated
-80.11764705882352,42.16216216216216,2021,TRUE,FALSE,Unpopulated
-80,33.96396396396396,2021,FALSE,FALSE,Unpopulated
-80,34.86486486486486,2019,FALSE,FALSE,Unpopulated
-80,34.95495495495496,2019,FALSE,FALSE,Unpopulated
-80,35.04504504504504,2019,FALSE,FALSE,Unpopulated
-80,35.13513513513514,2019,FALSE,FALSE,Unpopulated
-80,35.22522522522522,2019,FALSE,FALSE,Unpopulated
-80,35.31531531531532,2019,FALSE,FALSE,Unpopulated
-80,35.85585585585586,2019,FALSE,FALSE,Unpopulated
-80,35.945945945945944,2019,FALSE,FALSE,Unpopulated
-80,36.126126126126124,2019,FALSE,FALSE,Unpopulated
-80,36.486486486486484,2019,FALSE,FALSE,Unpopulated
-80,36.57657657657658,2021,FALSE,FALSE,Unpopulated
-80,36.666666666666664,2021,FALSE,FALSE,Unpopulated
-80,36.75675675675676,2019,FALSE,FALSE,Unpopulated
-80,36.75675675675676,2020,FALSE,FALSE,Unpopulated
-80,36.93693693693694,2018,FALSE,FALSE,Unpopulated
-80,36.93693693693694,2019,FALSE,FALSE,Unpopulated
-80,36.93693693693694,2020,FALSE,FALSE,Unpopulated
-80,36.93693693693694,2021,FALSE,FALSE,Unpopulated
-80,37.027027027027025,2020,FALSE,FALSE,Unpopulated
-80,37.027027027027025,2021,FALSE,FALSE,Unpopulated
-80,37.11711711711712,2020,FALSE,FALSE,Unpopulated
-80,37.11711711711712,2021,FALSE,FALSE,Unpopulated
-80,37.2972972972973,2018,FALSE,FALSE,Unpopulated
-80,37.2972972972973,2020,FALSE,FALSE,Unpopulated
-80,37.387387387387385,2020,FALSE,FALSE,Unpopulated
-80,37.47747747747748,2018,FALSE,FALSE,Unpopulated
-80,38.91891891891892,2019,FALSE,FALSE,Unpopulated
-80,39.189189189189186,2019,FALSE,FALSE,Unpopulated
-80,39.27927927927928,2019,FALSE,FALSE,Unpopulated
-80,39.369369369369366,2019,FALSE,FALSE,Unpopulated
-80,39.369369369369366,2020,FALSE,FALSE,Unpopulated
-80,39.549549549549546,2019,FALSE,FALSE,Unpopulated
-80,39.549549549549546,2020,FALSE,FALSE,Unpopulated
-80,39.63963963963964,2019,FALSE,FALSE,Unpopulated
-80,39.63963963963964,2020,FALSE,FALSE,Unpopulated
-80,39.63963963963964,2021,FALSE,FALSE,Unpopulated
-80,39.729729729729726,2018,FALSE,FALSE,Unpopulated
-80,39.729729729729726,2019,FALSE,FALSE,Unpopulated
-80,39.729729729729726,2020,FALSE,FALSE,Unpopulated
-80,39.729729729729726,2021,FALSE,FALSE,Unpopulated
-80,39.909909909909906,2020,TRUE,FALSE,Unpopulated
-80,40,2019,FALSE,FALSE,Unpopulated
-80,40,2020,FALSE,FALSE,Unpopulated
-80,40,2021,TRUE,FALSE,Unpopulated
-80,40.09009009009009,2019,FALSE,FALSE,Unpopulated
-80,40.09009009009009,2021,TRUE,FALSE,Unpopulated
-80,40.18018018018018,2015,FALSE,FALSE,Unpopulated
-80,40.18018018018018,2017,FALSE,FALSE,Unpopulated
-80,40.18018018018018,2018,FALSE,FALSE,Unpopulated
-80,40.18018018018018,2020,TRUE,TRUE,Low
-80,40.18018018018018,2021,TRUE,FALSE,Unpopulated
-80,40.27027027027027,2015,FALSE,FALSE,Unpopulated
-80,40.27027027027027,2018,TRUE,FALSE,Unpopulated
-80,40.27027027027027,2019,TRUE,NA,Unpopulated
-80,40.27027027027027,2020,TRUE,FALSE,Unpopulated
-80,40.27027027027027,2021,TRUE,TRUE,Medium
-80,40.36036036036036,2017,FALSE,FALSE,Unpopulated
-80,40.36036036036036,2018,FALSE,FALSE,Unpopulated
-80,40.36036036036036,2019,TRUE,NA,Unpopulated
-80,40.36036036036036,2020,TRUE,TRUE,Medium
-80,40.36036036036036,2021,TRUE,TRUE,Medium
-80,40.45045045045045,2017,FALSE,FALSE,Unpopulated
-80,40.45045045045045,2018,FALSE,FALSE,Unpopulated
-80,40.45045045045045,2019,TRUE,TRUE,Medium
-80,40.45045045045045,2020,TRUE,TRUE,High
-80,40.45045045045045,2021,TRUE,TRUE,High
-80,40.54054054054054,2018,FALSE,FALSE,Unpopulated
-80,40.54054054054054,2019,TRUE,NA,Unpopulated
-80,40.54054054054054,2020,TRUE,TRUE,Low
-80,40.54054054054054,2021,TRUE,TRUE,Medium
-80,40.63063063063063,2020,TRUE,TRUE,Low
-80,40.63063063063063,2021,TRUE,TRUE,Low
-80,40.72072072072072,2015,FALSE,FALSE,Unpopulated
-80,40.72072072072072,2020,TRUE,TRUE,Medium
-80,40.72072072072072,2021,TRUE,FALSE,Unpopulated
-80,40.81081081081081,2015,FALSE,FALSE,Unpopulated
-80,40.81081081081081,2020,TRUE,FALSE,Unpopulated
-80,40.81081081081081,2021,TRUE,TRUE,Unpopulated
-80,40.9009009009009,2019,FALSE,FALSE,Unpopulated
-80,40.9009009009009,2021,FALSE,FALSE,Unpopulated
-80,40.99099099099099,2018,FALSE,FALSE,Unpopulated
-80,40.99099099099099,2021,TRUE,TRUE,Low
-80,41.08108108108108,2015,FALSE,FALSE,Unpopulated
-80,41.08108108108108,2017,FALSE,FALSE,Unpopulated
-80,41.08108108108108,2018,FALSE,FALSE,Unpopulated
-80,41.08108108108108,2019,FALSE,FALSE,Unpopulated
-80,41.08108108108108,2021,TRUE,FALSE,Unpopulated
-80,41.17117117117117,2017,FALSE,FALSE,Unpopulated
-80,41.17117117117117,2018,FALSE,FALSE,Unpopulated
-80,41.17117117117117,2019,FALSE,FALSE,Unpopulated
-80,41.17117117117117,2021,FALSE,FALSE,Unpopulated
-80,41.35135135135135,2017,FALSE,FALSE,Unpopulated
-80,41.35135135135135,2018,FALSE,FALSE,Unpopulated
-80,41.35135135135135,2019,FALSE,FALSE,Unpopulated
-80,41.44144144144144,2018,FALSE,FALSE,Unpopulated
-80,41.44144144144144,2019,FALSE,FALSE,Unpopulated
-80,41.44144144144144,2021,TRUE,FALSE,Unpopulated
-80,41.53153153153153,2017,FALSE,FALSE,Unpopulated
-80,41.53153153153153,2018,FALSE,FALSE,Unpopulated
-80,41.53153153153153,2019,FALSE,FALSE,Unpopulated
-80,41.53153153153153,2020,FALSE,FALSE,Unpopulated
-80,41.53153153153153,2021,FALSE,FALSE,Unpopulated
-80,41.62162162162162,2018,FALSE,FALSE,Unpopulated
-80,41.62162162162162,2019,TRUE,NA,Unpopulated
-80,41.71171171171171,2015,FALSE,FALSE,Unpopulated
-80,41.71171171171171,2018,FALSE,FALSE,Unpopulated
-80,41.71171171171171,2019,FALSE,FALSE,Unpopulated
-80,41.8018018018018,2018,FALSE,FALSE,Unpopulated
-80,41.8018018018018,2019,TRUE,NA,Unpopulated
-80,41.8018018018018,2020,FALSE,FALSE,Unpopulated
-80,41.8018018018018,2021,FALSE,FALSE,Unpopulated
-80,41.89189189189189,2015,FALSE,FALSE,Unpopulated
-80,41.89189189189189,2016,FALSE,FALSE,Unpopulated
-80,41.89189189189189,2019,FALSE,FALSE,Unpopulated
-80,41.89189189189189,2020,FALSE,FALSE,Unpopulated
-80,41.89189189189189,2021,FALSE,FALSE,Unpopulated
-80,41.98198198198198,2015,FALSE,FALSE,Unpopulated
-80,41.98198198198198,2018,FALSE,FALSE,Unpopulated
-80,41.98198198198198,2019,FALSE,FALSE,Unpopulated
-80,41.98198198198198,2020,FALSE,FALSE,Unpopulated
-80,41.98198198198198,2021,TRUE,TRUE,Low
-80,42.07207207207207,2015,FALSE,FALSE,Unpopulated
-80,42.07207207207207,2017,FALSE,FALSE,Unpopulated
-80,42.07207207207207,2018,FALSE,FALSE,Unpopulated
-80,42.07207207207207,2019,FALSE,FALSE,Unpopulated
-80,42.07207207207207,2020,FALSE,FALSE,Unpopulated
-80,42.07207207207207,2021,TRUE,FALSE,Unpopulated
-80,42.16216216216216,2015,FALSE,FALSE,Unpopulated
-80,42.16216216216216,2016,FALSE,FALSE,Unpopulated
-80,42.16216216216216,2018,FALSE,FALSE,Unpopulated
-80,42.16216216216216,2019,FALSE,FALSE,Unpopulated
-80,42.16216216216216,2020,FALSE,FALSE,Unpopulated
-80,42.16216216216216,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,34.86486486486486,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,34.95495495495496,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,35.04504504504504,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,35.13513513513514,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,35.945945945945944,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,36.03603603603604,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,36.21621621621622,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,36.57657657657658,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,36.57657657657658,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,36.57657657657658,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,36.57657657657658,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,36.666666666666664,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,36.666666666666664,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,36.666666666666664,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,36.666666666666664,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,36.75675675675676,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,36.93693693693694,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,36.93693693693694,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,37.027027027027025,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,37.027027027027025,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,37.027027027027025,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,37.027027027027025,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,37.11711711711712,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,37.2972972972973,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,37.387387387387385,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,37.387387387387385,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,37.47747747747748,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,37.747747747747745,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,37.83783783783784,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,38.91891891891892,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,39.369369369369366,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,39.549549549549546,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,39.63963963963964,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,39.63963963963964,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,39.729729729729726,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,39.729729729729726,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,39.729729729729726,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,39.729729729729726,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,39.81981981981982,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,40,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,40,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,40,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,40.09009009009009,2019,TRUE,NA,Unpopulated
-79.88235294117646,40.09009009009009,2020,TRUE,TRUE,High
-79.88235294117646,40.09009009009009,2021,TRUE,TRUE,Low
-79.88235294117646,40.18018018018018,2016,FALSE,FALSE,Unpopulated
-79.88235294117646,40.18018018018018,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,40.18018018018018,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,40.18018018018018,2020,TRUE,TRUE,Low
-79.88235294117646,40.18018018018018,2021,TRUE,TRUE,Low
-79.88235294117646,40.27027027027027,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,40.27027027027027,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,40.27027027027027,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,40.27027027027027,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,40.27027027027027,2021,TRUE,TRUE,Low
-79.88235294117646,40.36036036036036,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,40.36036036036036,2019,TRUE,NA,Unpopulated
-79.88235294117646,40.36036036036036,2020,TRUE,TRUE,Medium
-79.88235294117646,40.36036036036036,2021,TRUE,TRUE,High
-79.88235294117646,40.45045045045045,2016,FALSE,FALSE,Unpopulated
-79.88235294117646,40.45045045045045,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,40.45045045045045,2019,TRUE,NA,Unpopulated
-79.88235294117646,40.45045045045045,2020,TRUE,TRUE,Medium
-79.88235294117646,40.45045045045045,2021,TRUE,TRUE,High
-79.88235294117646,40.54054054054054,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,40.54054054054054,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,40.54054054054054,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,40.54054054054054,2019,TRUE,NA,Unpopulated
-79.88235294117646,40.54054054054054,2020,TRUE,NA,Unpopulated
-79.88235294117646,40.54054054054054,2021,TRUE,TRUE,Low
-79.88235294117646,40.63063063063063,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,40.63063063063063,2016,FALSE,FALSE,Unpopulated
-79.88235294117646,40.63063063063063,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,40.63063063063063,2020,TRUE,TRUE,Medium
-79.88235294117646,40.63063063063063,2021,TRUE,TRUE,Low
-79.88235294117646,40.72072072072072,2021,TRUE,FALSE,Unpopulated
-79.88235294117646,40.81081081081081,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,40.81081081081081,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,40.81081081081081,2020,TRUE,FALSE,Unpopulated
-79.88235294117646,40.81081081081081,2021,TRUE,FALSE,Unpopulated
-79.88235294117646,40.9009009009009,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,40.9009009009009,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,40.9009009009009,2019,TRUE,NA,NA
-79.88235294117646,40.9009009009009,2020,TRUE,TRUE,Low
-79.88235294117646,40.9009009009009,2021,TRUE,TRUE,Low
-79.88235294117646,40.99099099099099,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,41.17117117117117,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,41.17117117117117,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.26126126126126,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,41.26126126126126,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,41.35135135135135,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.35135135135135,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,41.35135135135135,2020,TRUE,TRUE,Low
-79.88235294117646,41.35135135135135,2021,TRUE,TRUE,Medium
-79.88235294117646,41.44144144144144,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,41.44144144144144,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,41.44144144144144,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.44144144144144,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,41.44144144144144,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,41.44144144144144,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,41.53153153153153,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.53153153153153,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,41.53153153153153,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,41.62162162162162,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,41.62162162162162,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,41.62162162162162,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.62162162162162,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,41.62162162162162,2021,TRUE,FALSE,Unpopulated
-79.88235294117646,41.71171171171171,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,41.71171171171171,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.71171171171171,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,41.71171171171171,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,41.8018018018018,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,41.8018018018018,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,41.8018018018018,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.8018018018018,2021,FALSE,FALSE,Unpopulated
-79.88235294117646,41.89189189189189,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,41.89189189189189,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,41.89189189189189,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.98198198198198,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,41.98198198198198,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,41.98198198198198,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,42.07207207207207,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,42.07207207207207,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,42.07207207207207,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,42.16216216216216,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,42.16216216216216,2016,FALSE,FALSE,Unpopulated
-79.88235294117646,42.16216216216216,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,42.16216216216216,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,42.16216216216216,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,42.16216216216216,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,42.16216216216216,2021,TRUE,FALSE,Unpopulated
-79.88235294117646,42.25225225225225,2015,FALSE,FALSE,Unpopulated
-79.88235294117646,42.25225225225225,2016,FALSE,FALSE,Unpopulated
-79.88235294117646,42.25225225225225,2017,FALSE,FALSE,Unpopulated
-79.88235294117646,42.25225225225225,2018,FALSE,FALSE,Unpopulated
-79.88235294117646,42.25225225225225,2019,FALSE,FALSE,Unpopulated
-79.88235294117646,42.25225225225225,2020,FALSE,FALSE,Unpopulated
-79.88235294117646,42.25225225225225,2021,TRUE,FALSE,Unpopulated
-79.76470588235294,33.87387387387387,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,34.77477477477478,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,34.86486486486486,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,34.95495495495496,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,35.04504504504504,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,35.13513513513514,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,35.945945945945944,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,36.03603603603604,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,36.126126126126124,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,36.21621621621622,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,36.666666666666664,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,36.666666666666664,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,36.666666666666664,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,36.666666666666664,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,36.93693693693694,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,36.93693693693694,2021,TRUE,FALSE,Unpopulated
-79.76470588235294,37.027027027027025,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,37.027027027027025,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,37.11711711711712,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,37.11711711711712,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,37.11711711711712,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,37.207207207207205,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,37.207207207207205,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,37.387387387387385,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,37.47747747747748,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,37.47747747747748,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,37.47747747747748,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,37.567567567567565,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,37.83783783783784,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,37.927927927927925,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,38.01801801801802,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,38.01801801801802,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,38.108108108108105,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,38.1981981981982,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,39.27927927927928,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,39.549549549549546,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,39.81981981981982,2019,TRUE,NA,NA
-79.76470588235294,39.81981981981982,2021,TRUE,FALSE,Unpopulated
-79.76470588235294,39.909909909909906,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,39.909909909909906,2019,TRUE,NA,NA
-79.76470588235294,39.909909909909906,2020,TRUE,TRUE,High
-79.76470588235294,39.909909909909906,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,40,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,40.09009009009009,2016,FALSE,FALSE,Unpopulated
-79.76470588235294,40.09009009009009,2018,TRUE,NA,Unpopulated
-79.76470588235294,40.09009009009009,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,40.18018018018018,2015,FALSE,FALSE,Unpopulated
-79.76470588235294,40.18018018018018,2017,FALSE,FALSE,Unpopulated
-79.76470588235294,40.18018018018018,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,40.18018018018018,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,40.18018018018018,2021,TRUE,TRUE,Low
-79.76470588235294,40.27027027027027,2015,FALSE,FALSE,Unpopulated
-79.76470588235294,40.27027027027027,2019,TRUE,NA,NA
-79.76470588235294,40.27027027027027,2020,TRUE,FALSE,Unpopulated
-79.76470588235294,40.27027027027027,2021,TRUE,FALSE,Unpopulated
-79.76470588235294,40.36036036036036,2019,TRUE,TRUE,Medium
-79.76470588235294,40.36036036036036,2020,TRUE,TRUE,High
-79.76470588235294,40.36036036036036,2021,TRUE,TRUE,High
-79.76470588235294,40.45045045045045,2015,FALSE,FALSE,Unpopulated
-79.76470588235294,40.45045045045045,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,40.45045045045045,2019,TRUE,NA,Unpopulated
-79.76470588235294,40.45045045045045,2020,TRUE,TRUE,Medium
-79.76470588235294,40.45045045045045,2021,TRUE,TRUE,High
-79.76470588235294,40.54054054054054,2016,FALSE,FALSE,Unpopulated
-79.76470588235294,40.54054054054054,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,40.54054054054054,2019,TRUE,NA,Unpopulated
-79.76470588235294,40.54054054054054,2020,TRUE,TRUE,Low
-79.76470588235294,40.54054054054054,2021,TRUE,TRUE,Low
-79.76470588235294,40.63063063063063,2017,FALSE,FALSE,Unpopulated
-79.76470588235294,40.63063063063063,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,40.63063063063063,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,40.63063063063063,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,40.63063063063063,2021,TRUE,TRUE,Low
-79.76470588235294,40.72072072072072,2019,TRUE,NA,NA
-79.76470588235294,40.72072072072072,2020,TRUE,TRUE,Low
-79.76470588235294,40.72072072072072,2021,TRUE,TRUE,Low
-79.76470588235294,40.81081081081081,2019,TRUE,NA,NA
-79.76470588235294,40.81081081081081,2020,TRUE,FALSE,Unpopulated
-79.76470588235294,40.81081081081081,2021,TRUE,TRUE,Low
-79.76470588235294,40.9009009009009,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,40.9009009009009,2020,TRUE,FALSE,Unpopulated
-79.76470588235294,40.9009009009009,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,40.99099099099099,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,41.08108108108108,2020,TRUE,FALSE,Unpopulated
-79.76470588235294,41.17117117117117,2017,FALSE,FALSE,Unpopulated
-79.76470588235294,41.17117117117117,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,41.17117117117117,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,41.17117117117117,2021,TRUE,FALSE,Unpopulated
-79.76470588235294,41.26126126126126,2017,FALSE,FALSE,Unpopulated
-79.76470588235294,41.26126126126126,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,41.26126126126126,2019,TRUE,NA,Unpopulated
-79.76470588235294,41.35135135135135,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,41.35135135135135,2019,FALSE,FALSE,Unpopulated
-79.76470588235294,41.35135135135135,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,41.35135135135135,2021,FALSE,FALSE,Unpopulated
-79.76470588235294,41.44144144144144,2017,FALSE,FALSE,Unpopulated
-79.76470588235294,41.44144144144144,2018,FALSE,FALSE,Unpopulated
-79.76470588235294,41.44144144144144,2019,TRUE,NA,Unpopulated
-79.76470588235294,41.44144144144144,2020,FALSE,FALSE,Unpopulated
-79.76470588235294,41.44144144144144,2021,FALSE,FALSE,Unpopulated
